0,1,2,3,4,5,6,7
1.0,1.0,0.0,-0.7713427856547124,0.4,0.5,0.0,3.0
0.0,0.0,0.0,-0.84070058381985,-0.1,0.0,0.0,3.0
-1.0,0.0,-0.655853585426786,0.0,3.4,0.0,0.0,0.0
2.0,2.0,5.0557056330654895,-0.32437030859049215,-0.1,0.5,1.0,0.0
0.0,0.0,-0.73494883308701,0.0,-0.15,-0.5,0.0,1.0
-1.0,0.0,0.0,0.7944620517097579,0.4,0.0,0.0,3.0
0.0,0.0,0.0,-0.48052675475176687,-0.1,0.0,0.0,3.0
0.0,0.0,-0.361909053077045,0.14880400333611335,-0.35,0.5,0.0,1.0
-1.0,0.0,3.6770534079121817,0.6620517097581315,-0.7,-0.5,1.0,0.0
0.0,0.0,-0.30601428088396193,0.0,0.9,0.0,0.0,1.0
1.0,1.0,0.0,1.1143851760525072,0.9,0.0,0.0,3.0
0.0,0.0,-0.5015577826423959,0.5233361134278564,0.4,0.0,0.0,1.0
0.0,0.0,3.3930182244776206,0.0,1.4,-0.5,1.0,0.0
-1.0,0.0,-0.2501851681754251,0.5633877996922315,0.65,1.5,0.0,1.0
0.0,0.0,0.008032183782744791,0.0,-0.2,-0.5,0.0,1.0
1.0,1.0,-0.57059018206112,0.0,-0.1,0.0,0.0,1.0
0.0,0.0,0.5652383854232869,-2.428223519599666,-0.45,-0.5,0.0,0.0
0.0,0.0,1.9549198283778213,0.7314095079232692,0.65,-0.5,0.0,1.0
1.0,1.0,1.4685017807960523,-1.1273794829024186,2.4,0.5,0.0,0.0
0.0,0.0,1.533286351069468,-0.8869391159299416,1.4,0.5,1.0,1.0
0.0,0.0,1.2123466217600247,0.32358565471226,0.05,0.0,0.0,0.0
-1.0,0.0,-0.1806912485118044,0.33838198498748945,-0.6,-0.5,0.0,1.0
1.0,1.0,-0.3174648935853224,0.23434528773978303,5.9,0.5,0.0,1.0
0.0,0.0,0.44273898052098165,-0.6372510425354464,0.4,2.0,0.0,1.0
-1.0,0.0,0.2960729509885934,-0.7440200166805673,-0.1,-0.5,1.0,1.0
-1.0,0.0,-0.5157928264178455,-0.02247960256735703,0.0,3.0,0.0,1.0
1.0,1.0,0.31064070950104666,0.0,-0.35,-0.5,0.0,0.0
-1.0,0.0,-0.22703365830874347,0.6967306088407004,-0.6,-0.5,0.0,0.0
-1.0,0.0,-0.3534935273057624,-0.39640860137070755,-0.35,1.0,0.0,1.0
1.0,1.0,-0.07288064450481574,0.0,-0.6,-0.5,0.0,1.0
0.0,0.0,-0.5705628153455214,0.4966600372104957,0.65,1.0,0.0,1.0
0.0,0.0,4.661804997307402,-0.36097581317764815,0.9,0.0,1.0,0.0
2.0,2.0,0.9814771262352161,0.0,0.4,-0.5,0.0,1.0
0.0,0.0,0.0,-2.0429024186822353,0.15,0.0,0.0,3.0
0.0,0.0,0.0,0.06384070058381969,-0.1,0.0,1.0,3.0
0.0,0.0,0.004988249797494843,1.1523395933392768,-0.15,1.0,0.0,0.0
0.0,0.0,0.024951143396301386,0.6019416180150122,-0.1,0.0,0.0,1.0
0.0,0.0,0.19883201404111336,-0.9739763528430554,-0.45,-0.5,1.0,0.0
0.0,0.0,0.0889309005800294,-0.8660571982028035,1.4,1.0,0.0,1.0
1.0,1.0,1.3937464242904398,-0.017654712260217052,1.8,-0.5,0.0,1.0
0.0,0.0,-0.5658472901560628,0.39313814143365067,-0.11,1.5,0.0,0.0
0.0,0.0,0.040747871892319855,0.0,-0.1,-0.5,0.0,1.0
0.0,1.0,0.07717580268722789,0.8304920767306087,-0.7,0.5,0.0,0.0
0.0,0.0,0.4465899008488913,0.0,0.05,0.0,0.0,0.0
1.0,1.0,-0.1301765644007885,0.379285301854109,-0.1,0.5,0.0,1.0
-1.0,0.0,-0.41809516168320404,-0.7328106755629692,-0.95,2.0,0.0,1.0
0.0,0.0,-0.4781387485939286,-0.016448489683432117,-0.5,0.5,0.0,1.0
0.0,0.0,9.460842365029162,0.6917764804003333,8.4,0.0,0.0,1.0
0.0,0.0,0.0,-0.3722841498350076,1.4,0.0,0.0,3.0
0.0,0.0,-0.2383189115232127,0.6368306922435361,0.0,0.0,0.0,0.0
0.0,0.0,-0.7044510763634401,0.0,-0.8,-0.5,0.0,0.0
0.0,1.0,0.0,-0.9747923269391161,0.4,0.0,0.0,3.0
-1.0,0.0,-0.17935479992619668,-0.03152627189324452,-0.15,0.5,1.0,1.0
2.0,2.0,0.0,0.03783152627189308,1.9,0.0,0.0,3.0
-1.0,0.0,0.0,-0.07487489574645553,-0.35,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.0
-1.0,0.0,-0.39843951995887544,-1.3745454545454547,0.15,0.5,0.0,1.0
0.0,0.0,-0.06500263178965397,-0.814278565471226,0.75,-0.5,0.0,0.0
0.0,0.0,0.0,0.6350792326939113,2.03115,0.0,0.0,3.0
-1.0,0.0,1.9572399031224363,0.0,1.4,-0.5,0.0,1.0
0.0,0.0,0.9684626492297687,-1.404810675562969,0.15,-0.5,0.0,1.0
0.0,0.0,0.3216108422069094,0.9895746455379479,0.0,0.0,0.0,0.0
0.0,0.0,-0.025612568213845176,0.49016499256626883,-1.2,1.0,0.0,0.0
2.0,2.0,0.5659277115358634,0.0,0.15,0.0,0.0,0.0
0.0,0.0,-0.282127227230108,1.0088407005838196,-0.35,0.5,0.0,0.0
-1.0,0.0,-0.4794057956389504,-0.9054345287739785,-0.45,0.0,0.0,1.0
1.0,1.0,0.17823101079096537,0.7619739613519739,0.25,-0.5,0.0,1.0
0.0,0.0,0.22612932809914885,0.0,-0.6,-0.5,0.0,1.0
-1.0,0.0,0.455602708470619,-1.1214345287739784,-0.1,1.5,0.0,1.0
0.0,0.0,-0.2439795919095862,0.46388657214345264,0.8,0.5,0.0,1.0
4.0,4.0,0.526242222483236,0.0745503605946131,1.25,0.5,0.0,0.0
0.0,1.0,0.0,0.0,0.9,-0.5,0.0,3.0
0.0,0.0,0.16148629476488907,-0.4245537948290244,0.15,2.5,0.0,1.0
-1.0,0.0,1.536652656851992,0.6296847372810673,1.9,0.0,0.0,1.0
0.0,0.0,-0.4928792325351618,0.9394829024186819,-0.35,1.0,0.0,1.0
2.0,2.0,-0.28374573868239567,0.9422572143452874,-0.85,0.0,0.0,1.0
0.0,0.0,0.0,-1.2232193494578814,-0.75,0.0,1.0,3.0
2.0,2.0,0.6554169226992821,-0.23035195996663904,0.65,-0.5,0.0,1.0
-1.0,0.0,-0.09782768476949465,0.0,-0.825,-0.5,0.0,1.0
0.0,0.0,0.12761477909605104,-0.10561301084236867,1.3,2.0,0.0,0.0
2.0,2.0,-0.516261847187348,-0.4996914095079234,-0.85,0.0,0.0,1.0
-1.0,0.0,-0.6980523574858678,-0.46154462051709766,-0.85,0.0,1.0,0.0
0.0,0.0,-0.5847747627884553,0.7703472191738727,-0.6,1.0,0.0,1.0
1.0,1.0,0.0,-0.43996663886572157,-1.1,0.0,0.0,3.0
0.0,0.0,0.0,-0.11822351959966654,0.9,0.0,1.0,3.0
0.0,0.0,-0.6353232592049969,0.5886140411126918,0.15,1.0,0.0,1.0
0.0,0.0,0.5991023513299394,0.0,0.65,0.5,0.0,1.0
2.0,2.0,0.722798639726522,0.2690241868223518,-0.35,1.5,0.0,1.0
0.0,0.0,-0.6708513521332752,0.2928892356533669,-0.4,2.5,0.0,1.0
0.0,0.0,-0.06328739147124539,0.0,1.15,-0.5,0.0,1.0
0.0,0.0,0.0037495237392546985,-0.4060583819849875,2.4,-0.5,0.0,1.0
0.0,0.0,0.0,1.0718932443703084,0.4,0.0,0.0,3.0
0.0,0.0,-0.04634651292856153,-2.3995996663886574,-0.1,0.5,0.0,1.0
0.0,0.0,0.11462411119569853,0.6100333611342783,-0.35,0.5,0.0,1.0
3.0,3.0,0.0,-0.6953794829024189,0.65,0.0,0.0,3.0
-1.0,0.0,-0.7448288457834122,0.0,-0.85,-0.5,1.0,1.0
1.0,1.0,11.554357101929577,0.0,0.9,-0.5,0.0,1.0
0.0,0.0,-0.5410512451350912,1.2268223519599664,-1.05,0.5,0.0,1.0
0.0,0.0,0.2888776993754123,1.1175637355453867,-0.3,0.5,0.0,1.0
0.0,0.0,4.557421328831508,-1.90418682235196,0.15,-0.5,0.0,1.0
-1.0,0.0,-0.5191700648187294,0.396180150125104,0.9,-0.5,0.0,1.0
-1.0,0.0,0.0,0.6620517097581315,-0.6,0.0,0.0,3.0
0.0,0.0,-0.5552218205064884,0.8701251042535444,-0.35,1.5,0.0,1.0
-1.0,0.0,0.0,0.0,-0.7,0.0,0.0,3.0
0.0,1.0,3.6846906488637368,0.21122602168473711,1.9,-0.5,0.0,0.0
1.0,1.0,9.668230752539861,0.8470058381984986,-0.35,0.0,0.0,0.0
0.0,0.0,0.0,0.6661315802384338,-0.35,0.5,0.0,3.0
5.0,5.0,-0.02836947876351605,0.9949691409507921,0.65,-0.5,0.0,1.0
1.0,1.0,1.5712763651748738,0.0,2.4,-0.5,0.0,0.0
-1.0,0.0,0.0,-0.18180150125104275,0.9,0.0,0.0,3.0
0.0,0.0,-0.47860486434624233,-0.3518932443703088,-0.1,0.0,0.0,0.0
-1.0,0.0,-0.6935065471989016,-0.817581317764804,-0.6,0.5,0.0,1.0
1.0,1.0,-0.0009937784789646761,-0.4892877397831528,-0.45,0.5,0.0,0.0
0.0,1.0,0.13194768608939003,-0.5566638865721436,-0.1,2.0,0.0,0.0
-1.0,0.0,-0.6896699550066178,-1.5362889364325345,-0.7,1.5,0.0,1.0
0.0,0.0,0.03176398314226732,0.6409428146643938,0.2,1.0,0.0,1.0
0.0,0.0,0.00446602196175884,0.5926939115929939,-0.3,1.5,0.0,1.0
0.0,0.0,-0.2983476943350433,0.0,-0.725,0.0,0.0,1.0
0.0,1.0,-0.015108551260296163,0.0,0.4,-0.5,0.0,0.0
1.0,1.0,0.5238788186686876,-8.184220183486238,-0.3,1.5,0.0,1.0
0.0,0.0,0.0,-1.90418682235196,-0.35,0.0,0.0,3.0
0.0,0.0,-0.14523712961136215,-1.4533611342785655,-0.35,0.0,0.0,1.0
2.0,2.0,1.5306852627514898,0.0,0.9,-0.5,1.0,1.0
0.0,0.0,-0.4339102722088913,-0.10088407005838212,-0.35,-0.5,0.0,1.0
0.0,1.0,-0.38018879050208404,0.0,0.15,-0.5,0.0,1.0
0.0,0.0,-0.31119052913845896,0.600192051935171,-0.1,1.0,0.0,0.0
-1.0,0.0,0.13194768608939003,-2.4035629691409506,0.15,0.0,0.0,0.0
0.0,0.0,-0.7876724331832301,0.0,-0.6,0.5,0.0,1.0
0.0,0.0,0.6895796861109232,0.45397831526271876,-0.615,1.0,0.0,0.0
0.0,0.0,0.19191905788355892,-1.9388657214345286,-0.35,-0.5,0.0,1.0
0.0,0.0,-0.261952949668698,-0.15290241868223534,-0.2,1.0,1.0,1.0
-1.0,0.0,0.8604252047978347,0.42623519599666365,2.65,0.0,1.0,1.0
-1.0,0.0,0.0,0.0,-0.35,0.0,0.0,3.0
0.0,0.0,0.0,-1.002535446205171,-0.35,0.0,0.0,3.0
0.0,1.0,-0.402240661093941,-2.4590492076730603,0.4,-0.5,0.0,1.0
-1.0,0.0,2.2327510767991927,0.3615012510425352,0.3,0.0,1.0,0.0
0.0,0.0,-0.16503187644998,0.10333611342785627,-0.6,1.5,1.0,0.0
-1.0,0.0,0.37510254854285774,-0.8715262718932444,-0.35,0.5,0.0,1.0
2.0,2.0,-0.5095982793698078,-0.03615012510425344,-0.6,-0.5,0.0,1.0
1.0,2.0,-0.72196153522543,0.9302351959966637,-0.1,0.5,0.0,0.0
0.0,0.0,0.39660952325524934,0.6090133935142027,2.4,0.0,0.0,1.0
0.0,0.0,-0.5423456588957116,-2.522101751459549,-1.05,0.0,0.0,1.0
-1.0,0.0,0.0,1.28627189324437,0.4,0.0,0.0,3.0
0.0,0.0,-0.16900815565521954,0.06557464553794803,-0.85,0.0,0.0,1.0
0.0,0.0,0.8467197797360165,0.620437030859049,0.9,3.0,0.0,0.0
0.0,0.0,-0.23134030525969856,-2.439232693911593,-0.1,-0.5,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1.0,1.0,0.0,0.3256663886572142,0.9,0.0,0.0,3.0
0.0,0.0,-0.4438689993823392,0.0,-1.1,-0.5,0.0,1.0
0.0,0.0,0.0,-0.2306502730770267,0.25,0.0,0.0,3.0
1.0,1.0,-0.6785137042503594,-0.19336113427856552,0.4,-0.5,1.0,1.0
0.0,0.0,1.5539289811760877,-4.4434528773978315,-1.1,2.5,0.0,0.0
0.0,0.0,0.1259185937208973,-1.5296547122602169,-1.2,0.0,0.0,0.0
0.0,1.0,-0.7195867082924446,-0.9886638865721433,-0.1,0.0,1.0,1.0
0.0,0.0,0.795104025177866,0.0,-0.85,-0.5,0.0,1.0
0.0,0.0,-0.39886354240795613,0.5649507923269389,-0.85,3.0,0.0,1.0
1.0,2.0,-0.3996188584623352,0.0,0.4,0.0,0.0,1.0
-1.0,0.0,-0.666040889856659,-1.7500583819849875,-0.1,0.0,0.0,1.0
0.0,0.0,0.3518932829954582,1.0088407005838196,1.9,1.0,0.0,1.0
1.0,1.0,-0.15083358032134134,0.0,-0.6,-0.5,0.0,1.0
0.0,0.0,1.2264224859118906,0.46425354462051693,1.9,0.5,0.0,1.0
0.0,0.0,0.9745759083166071,1.28627189324437,-0.35,-0.5,0.0,1.0
0.0,1.0,0.0,-0.4245537948290244,-0.55,0.0,0.0,3.0
-1.0,0.0,0.35991275527643646,-0.5478565471226019,-0.6,0.0,0.0,1.0
0.0,0.0,3.1654434451705047,-0.10088407005838212,1.4,0.0,0.0,1.0
2.0,2.0,-0.2167036141359876,-1.3639260787498353,-0.35,0.5,1.0,1.0
0.0,0.0,1.5730078398266278,-0.47079232693911593,0.15,1.0,0.0,1.0
0.0,0.0,-0.1632414503477211,0.4713177648040031,-0.35,0.5,0.0,1.0
0.0,0.0,0.25908423698857797,0.0,-0.45,-0.5,0.0,0.0
0.0,0.0,4.649239567026719,0.0,1.4,-0.5,0.0,1.0
-1.0,0.0,0.011834252225557056,-1.8463886572143446,-0.7,0.5,1.0,0.0
0.0,0.0,-0.1452659917852186,0.36975813177648026,-0.1,1.5,0.0,1.0
-1.0,0.0,0.2777427684910644,-0.44767306088407016,0.8,1.0,0.0,1.0
-1.0,0.0,0.13194768608939003,0.0,-0.35,-0.5,1.0,0.0
-1.0,0.0,-0.5496697910454782,-0.28583819849874914,0.25,0.5,0.0,1.0
2.0,2.0,-0.09102272303624395,1.088106755629691,-0.1,0.0,0.0,1.0
0.0,0.0,-0.37282421954209105,0.026271893244370067,0.4,0.0,0.0,0.0
1.0,1.0,5.225867083827135,-0.8152693911592995,0.3,0.5,0.0,1.0
3.0,3.0,-0.4002120728197869,0.45988110659592196,-0.35,0.0,0.0,1.0
0.0,0.0,0.0,0.8647898890100723,-0.1,0.0,0.0,3.0
-1.0,0.0,1.412124752303176,0.06384070058381969,1.4,2.0,0.0,1.0
2.0,3.0,-0.41055852951903266,0.5299416180150123,0.9,0.0,0.0,1.0
1.0,1.0,0.7186506459110458,-1.4602969140950794,0.85,0.5,0.0,1.0
0.0,0.0,3.079957075287826,-0.9603767845753814,2.4,1.0,0.0,0.0
1.0,1.0,4.07095404367027,0.0,0.15,-0.5,0.0,1.0
-1.0,0.0,0.0,-2.7087372810675565,0.15,0.0,0.0,3.0
0.0,0.0,0.6297286978539113,0.0,0.15,-0.5,0.0,1.0
0.0,0.0,0.0,-0.7647372810675565,-0.35,0.0,1.0,3.0
0.0,1.0,-0.5482102996671228,-0.23959966638865735,-0.45,0.0,0.0,1.0
2.0,2.0,0.8280094995375074,0.027161095784948873,0.4,-0.5,0.0,0.0
0.0,0.0,2.395777358924631,-0.4892877397831528,3.4,0.0,0.0,1.0
-1.0,0.0,-0.5192193023981991,1.28627189324437,-1.1,0.0,0.0,1.0
1.0,1.0,1.6287701019701244,0.0,0.15,0.0,0.0,0.0
0.0,0.0,-0.4708959881874013,-2.4590492076730603,-0.1,0.0,0.0,0.0
0.0,0.0,-0.28555322490254686,0.0,-0.85,-0.5,0.0,0.0
0.0,0.0,1.4551581210293023,0.0,0.15,0.0,1.0,0.0
2.0,2.0,0.15755122741366573,0.2690241868223518,1.4,0.5,0.0,1.0
1.0,1.0,0.11104534885288705,0.8238865721434526,0.15,1.0,0.0,1.0
1.0,1.0,0.0,-2.4128106755629695,1.4,0.0,0.0,3.0
0.0,0.0,-0.48074505780052795,0.7165471226021684,0.65,4.0,0.0,1.0
0.0,0.0,-0.492538574135337,0.0,0.4,0.5,0.0,0.0
-1.0,0.0,0.33404879191820164,0.6732384513976699,1.9,1.5,0.0,1.0
0.0,0.0,0.15793053913698818,0.8253781376953911,1.15,3.0,0.0,1.0
1.0,1.0,0.2209101446753542,-7.175379482902418,-0.6,0.5,0.0,1.0
1.0,1.0,0.30380338226555786,0.9850608840700581,0.15,1.0,0.0,1.0
2.0,2.0,0.28435000851769093,-0.18792130697149592,1.4,1.0,0.0,1.0
0.0,0.0,0.33099880735914383,-0.3228290241868224,1.4,0.0,0.0,1.0
0.0,0.0,0.0,-2.18161801501251,-0.35,0.0,0.0,3.0
0.0,0.0,-0.17007562637812396,0.3326021684737279,0.55,0.0,0.0,1.0
-1.0,0.0,2.9156080279345797,-0.15290241868223534,2.65,-0.5,0.0,1.0
0.0,0.0,0.0,0.6481801501251041,-0.7,0.0,0.0,3.0
0.0,0.0,0.10023868491086393,0.2035195996663885,-0.6,1.0,0.0,1.0
1.0,1.0,-0.1601952854311919,0.38097010666783704,-0.35,-0.5,0.0,1.0
0.0,0.0,0.4107396143946381,-0.30895746455379497,-0.35,-0.5,0.0,1.0
2.0,2.0,-0.20215981791220963,-0.9678565471226023,1.15,0.0,0.0,1.0
3.0,3.0,-0.7567512332762202,-1.0917097581317765,-0.35,0.0,0.0,1.0
1.0,1.0,-0.01990326497172128,-0.19336113427856552,0.5,0.0,0.0,0.0
-1.0,0.0,0.45824512523549615,-1.1785975492397511,2.4,1.0,0.0,0.0
0.0,0.0,-0.7255052622950277,-0.2958357189549849,-0.85,3.5,0.0,1.0
4.0,4.0,3.7169054095062886,0.0,2.9,-0.5,0.0,1.0
2.0,2.0,0.44425837016078606,0.5073304676974401,1.15,0.5,0.0,1.0
-1.0,0.0,-0.5699832468315228,0.0,0.4,-0.5,0.0,1.0
0.0,1.0,-0.39567827650221127,0.0,0.9,-0.5,0.0,1.0
0.0,0.0,0.35231758510111766,0.7856895238785943,0.2,2.0,0.0,1.0
1.0,1.0,-0.4505053059933795,0.6598143614302239,0.15,0.0,0.0,1.0
0.0,0.0,-0.261952949668698,-0.2929518188233784,1.9,1.5,0.0,0.0
0.0,0.0,-0.6225689817052276,-1.6614345287739782,0.65,-0.5,0.0,1.0
0.0,0.0,0.23860859261575978,-1.089232693911593,-0.25,0.5,0.0,0.0
0.0,0.0,0.053659934732470035,0.014712260216847297,0.9,-0.5,1.0,0.0
0.0,0.0,-0.29795096605543575,0.2690241868223518,-1.05,1.0,0.0,1.0
0.0,0.0,4.464854679428358,-0.4245537948290244,-0.35,-0.5,1.0,0.0
0.0,0.0,0.059357426071113786,0.06755629691409482,-0.85,1.0,0.0,1.0
2.0,2.0,4.834466023333377,-5.079232693911592,0.9,0.5,0.0,1.0
-1.0,0.0,0.0,0.6719599666388655,-0.35,0.0,0.0,3.0
0.0,0.0,-0.32815013984471,-2.341674472316675,-0.7,0.0,0.0,1.0
0.0,0.0,0.3444308190384946,0.0,-0.6,-0.5,0.0,0.0
0.0,0.0,0.0,0.00630525437864856,-1.15,0.0,0.0,3.0
2.0,2.0,12.415197398831197,-4.855045871559633,-0.1,0.5,1.0,0.0
0.0,0.0,0.0,0.4994943703085903,-0.6,0.0,0.0,3.0
1.0,1.0,-0.5676198430169742,0.5926939115929939,-0.25,-0.5,0.0,0.0
-1.0,0.0,-0.5390817419563008,0.0,-0.55,-0.5,0.0,1.0
0.0,0.0,2.7513869138806752,0.2459049207673059,-0.1,-0.5,0.0,1.0
2.0,2.0,0.8688751518230505,-6.244003336113427,1.2,0.0,0.0,1.0
0.0,0.0,1.4712098476668891,0.0,0.15,-0.5,0.0,1.0
-1.0,0.0,0.0,-5.843709758131776,-0.15,0.0,0.0,3.0
-1.0,0.0,0.024811636921137064,-3.464737281067556,1.15,-0.5,0.0,0.0
-1.0,0.0,0.0,-1.7654712260216847,-0.7,0.0,0.0,3.0
1.0,1.0,-0.15850085619637255,0.8944003336113425,-0.6,2.5,0.0,0.0
0.0,0.0,-0.7405963834521916,-0.5088711180886034,-0.6,0.0,0.0,1.0
0.0,0.0,0.09186829640100456,0.6983819849874894,0.4,1.0,0.0,1.0
0.0,0.0,0.6414722263223253,-0.06620517097581333,-0.35,0.5,0.0,0.0
0.0,0.0,-0.16347779072917598,0.13451209341117584,-0.6,1.0,0.0,1.0
0.0,0.0,-0.30294161352465765,1.0550792326939114,2.65,0.5,0.0,1.0
0.0,0.0,8.1007348027616,-0.7141530222553886,-0.6,2.5,0.0,1.0
1.0,1.0,0.05042994951925371,-1.0718932443703086,0.15,0.0,0.0,0.0
0.0,0.0,-0.506475508985887,-1.046672226855713,-0.1,0.5,0.0,1.0
1.0,1.0,3.0763549383810975,0.0,0.4,0.0,0.0,0.0
0.0,0.0,-0.11335393482895928,0.0,0.15,-0.5,0.0,1.0
-1.0,0.0,7.002466520983064,0.3984920767306086,2.4,0.0,0.0,1.0
1.0,1.0,-0.5153438572795701,-0.17024186822351975,-0.7,0.0,0.0,1.0
-1.0,0.0,-0.19934666163425777,-1.4087739783152624,0.55,0.5,0.0,1.0
1.0,1.0,-0.16347779072917598,0.3152627189324435,-0.35,0.0,0.0,0.0
0.0,0.0,15.198647003836255,0.0,-0.6,0.0,0.0,0.0
0.0,1.0,-0.08433350243980008,-3.7074895746455376,0.25,1.5,0.0,0.0
0.0,0.0,-0.4753519953818058,0.34994161801501233,-0.6,0.0,0.0,1.0
0.0,0.0,-0.4178785163335371,-0.4245537948290244,-0.1,1.5,0.0,0.0
-1.0,0.0,-0.2342110906074498,-1.0487739783152625,-0.55,1.5,0.0,1.0
2.0,2.0,1.510599911242698,0.0,-0.3,1.0,0.0,1.0
1.0,1.0,-0.03330347812702184,-1.0372143452877398,2.15,0.0,0.0,1.0
0.0,0.0,-0.6365327592428517,0.6474951348345841,0.15,1.0,0.0,1.0
-1.0,0.0,2.455961437062109,-2.7711592994161798,-0.35,0.0,1.0,0.0
1.0,1.0,0.639526666675037,-2.2608840700583825,0.65,0.0,0.0,1.0
0.0,0.0,0.3943995109132755,-2.496880733944955,1.4,1.0,0.0,1.0
1.0,2.0,-0.21604881997914568,0.27562969140950777,-0.6,2.0,1.0,1.0
-1.0,0.0,0.2687759472765132,1.28627189324437,-0.2,0.5,0.0,0.0
1.0,1.0,0.0,0.29907923269391146,5.9,0.0,0.0,3.0
0.0,0.0,5.464825604637681,1.2148123436196827,0.8,1.5,0.0,1.0
2.0,2.0,4.097232139833281,0.0,0.4,-0.5,0.0,1.0
2.0,2.0,-0.22639685228093456,0.00315262718932428,1.9,-0.5,0.0,1.0
0.0,0.0,-0.24825505506021045,0.04972143452877378,-0.85,1.0,0.0,0.0
-1.0,0.0,1.1618610666010232,0.329134278565471,-0.1,0.0,0.0,1.0
0.0,0.0,-0.6763068759385247,0.5713530506191054,-0.2,1.0,0.0,1.0
-1.0,0.0,-0.1620669043019965,-2.0583152627189323,0.9,0.5,0.0,1.0
-1.0,0.0,0.48289897212695915,-1.2358298582151797,-0.6,2.0,1.0,1.0
2.0,2.0,0.13015543819669073,1.1234318453783947,0.9,0.5,0.0,0.0
-1.0,0.0,0.19743366678417215,-1.90418682235196,0.85,-0.5,0.0,1.0
-1.0,0.0,0.0,-4.979049207673059,-0.1,0.0,0.0,3.0
0.0,1.0,-0.5547195971958969,0.0,-0.6,1.0,0.0,0.0
-1.0,0.0,-0.27432930764421704,-2.257281067556297,0.4,0.0,1.0,1.0
0.0,0.0,0.3073147110078643,1.268178554592595,-0.65,0.0,0.0,1.0
0.0,0.0,-0.3856919106341543,-0.008407005838198736,0.2,0.0,0.0,1.0
0.0,0.0,0.8954781790823778,-3.79996663886572,-0.6,0.0,0.0,1.0
0.0,0.0,0.0,-0.04753191762366108,-0.85,0.0,1.0,3.0
0.0,0.0,-0.5014156548522865,0.439528773978315,-0.35,1.5,0.0,1.0
0.0,0.0,0.0,0.45397831526271876,-1.1,0.0,0.0,3.0
0.0,0.0,0.0,0.0,-0.6,0.0,0.0,3.0
0.0,0.0,-0.557378426487264,-0.7746455379482904,-0.35,1.0,0.0,0.0
2.0,2.0,-0.5300353324220058,0.0,-0.7,0.0,0.0,1.0
1.0,1.0,-0.22748664403986527,-0.10088407005838212,-1.2,0.0,0.0,0.0
2.0,2.0,0.5504005986464349,0.0,1.4,-0.5,0.0,1.0
0.0,0.0,0.20093375529047974,0.933934278565471,0.15,0.5,0.0,0.0
-1.0,0.0,1.299649675442699,1.1833538701606174,-0.1,0.0,1.0,0.0
-1.0,0.0,-0.26562939311678635,0.0,0.4,0.0,0.0,1.0
0.0,0.0,-0.13688949781550502,0.0,-1.0,-0.5,0.0,1.0
1.0,1.0,0.0,0.10025354462051683,0.15,0.0,0.0,3.0
1.0,1.0,0.0,0.7974645537948288,-0.1,0.0,0.0,3.0
1.0,1.0,0.0,0.1658766921152241,0.0,0.0,0.0,3.0
1.0,1.0,3.067737549553829,0.6732384513976699,5.9,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.4,0.0,1.0,3.0
0.0,0.0,1.6287701019701244,0.007005838198498948,-0.65,0.0,0.0,0.0
1.0,1.0,-0.3276030556283793,0.0,-0.35,-0.5,0.0,0.0
0.0,0.0,0.8700879841899445,-0.14423269391159313,-0.1,0.5,0.0,1.0
-1.0,0.0,0.0,-5.31659049207673,-0.7,0.0,0.0,3.0
2.0,2.0,0.23663662755799586,0.0,-0.5,-0.5,0.0,1.0
0.0,0.0,1.0083766006511359,0.0,5.9,-0.5,1.0,1.0
-1.0,0.0,0.2018905343075842,1.0659588873080506,-0.35,1.5,0.0,1.0
-1.0,0.0,-0.28443687673789675,-2.6506088407005834,0.4,0.0,1.0,1.0
0.0,0.0,-0.2813191588330234,-0.31303733503409714,0.4,0.0,0.0,1.0
1.0,1.0,0.4785868105671034,-1.089232693911593,0.15,-0.5,0.0,1.0
0.0,0.0,0.5531006186899982,-2.1677464553794827,0.15,1.0,0.0,0.0
-1.0,0.0,0.1849212555290622,-0.6210675562969142,0.65,0.5,0.0,1.0
2.0,2.0,-0.7560011479905778,0.8339384269499944,-0.75,2.0,0.0,1.0
0.0,1.0,-0.35822883005857065,0.5926939115929939,-0.6,1.5,0.0,1.0
-1.0,0.0,-0.4048994903853081,-1.3400767306088408,0.15,2.0,0.0,1.0
0.0,0.0,0.0,0.0,-0.85,0.0,0.0,3.0
-1.0,0.0,-0.43029131011786387,0.0,-0.6,-0.5,0.0,1.0
2.0,2.0,0.03722443070546381,-1.155122602168474,-0.75,0.0,1.0,1.0
1.0,1.0,-0.30521667586328916,0.0,0.55,-0.5,0.0,1.0
1.0,1.0,0.4913820162186453,0.5732737281067555,-0.1,0.5,0.0,0.0
-1.0,0.0,-0.8462388927098619,0.1881067556296912,1.4,-0.5,0.0,0.0
0.0,0.0,0.4316288161391069,-0.2929518188233784,1.65,0.5,0.0,0.0
0.0,0.0,0.01513598831529403,-0.14249874895746478,0.15,3.0,0.0,1.0
0.0,0.0,-0.43531255847219,-0.5071226021684738,1.9,4.0,0.0,0.0
1.0,1.0,4.445567334798462,-2.0429024186822353,2.85,2.0,0.0,1.0
0.0,0.0,-0.2689840760169798,0.7873824678460117,-0.05,1.5,0.0,0.0
